UserID,WindowID,Split,ApplicationDate,JobID
14004,1,Train,34:58.3,768519
14024,1,Train,04:06.6,334145
14107,1,Train,43:58.2,116832
14115,1,Train,16:32.5,820724
14115,1,Train,59:10.2,938798
14115,1,Train,13:22.1,138813
14115,1,Train,26:27.1,1065972
14115,1,Train,16:32.5,263085
14115,1,Train,16:31.8,74823
14148,1,Train,51:54.4,31512
14148,1,Train,38:06.5,1058959
14148,1,Train,30:59.0,418869
14151,1,Train,25:29.6,1053529
14151,1,Train,34:03.1,1064083
14157,1,Train,24:50.1,225225
14157,1,Train,19:11.0,631301
14157,1,Train,27:51.8,623317
14157,1,Train,18:28.9,922787
14157,1,Train,37:38.1,576968
14194,1,Train,57:50.2,692510
14194,1,Train,34:40.4,859624
14199,1,Train,23:51.8,300758
14199,1,Train,30:44.7,1098938
14205,1,Train,10:45.4,100632
14205,1,Train,20:09.1,1032341
14289,1,Train,16:49.1,225225
14289,1,Train,45:57.4,548936
14289,1,Train,10:28.5,382308
14307,1,Train,07-04-2012 18:18,1348
14307,1,Train,18:57.4,395984
14307,1,Train,27:43.2,1014862
14307,1,Train,18:56.2,784763
14307,1,Train,27:43.3,175674
14307,1,Train,27:43.7,175672
14307,1,Train,19:00.3,819004
14307,1,Train,27:43.8,737506
14307,1,Train,18:57.4,200288
14307,1,Train,18:59.8,825315
14307,1,Train,18:58.1,263991
14307,1,Train,27:43.3,203024
14307,1,Train,18:57.7,819000
14307,1,Train,19:00.7,597725
14307,1,Train,18:57.9,1061257
14307,1,Train,19:00.1,458176
14307,1,Train,19:00.3,661315
14307,1,Train,18:58.5,75639
14307,1,Train,19:00.3,741492
14307,1,Train,19:00.0,225505
14307,1,Train,18:58.1,364544
14307,1,Train,19:00.5,263990
14307,1,Train,18:56.6,1091065
14307,1,Train,18:58.0,490181
14307,1,Train,18:58.1,1087249
14307,1,Train,27:43.2,1027174
14307,1,Train,18:58.4,68387
14307,1,Train,07:16.0,1074321
14307,1,Train,18:58.3,842287
14307,1,Train,18:56.4,1039844
14307,1,Train,19:00.5,225507
14307,1,Train,19:00.5,23333
14307,1,Train,27:43.4,488911
14307,1,Train,18:57.6,820780
14307,1,Train,18:59.9,750574
14307,1,Train,13:59.4,564560
14307,1,Train,18:57.5,278925
14307,1,Train,18:58.9,638900
14307,1,Train,27:43.8,375923
14307,1,Train,27:43.6,1002687
14307,1,Train,18:57.1,378503
14307,1,Train,18:57.3,322983
14307,1,Train,19:00.0,778869
14307,1,Train,19:00.3,519209
14307,1,Train,18:56.3,1015541
14307,1,Train,18:58.8,79368
14307,1,Train,08:57.7,1054354
14307,1,Train,19:00.5,519696
14348,1,Train,03:24.3,605337
14404,1,Train,44:08.3,635501
14404,1,Train,44:59.4,1026518
14404,1,Train,42:37.3,854716
14404,1,Train,45:34.6,595494
14404,1,Train,45:34.7,924
14404,1,Train,57:06.4,300942
14404,1,Train,19:39.8,768519
14404,1,Train,56:20.1,1044224
14404,1,Train,45:34.7,522359
14404,1,Train,47:47.6,600998
14404,1,Train,59:57.5,1005321
14423,1,Train,51:54.4,570463
14447,1,Train,32:38.3,151168
14447,1,Train,33:55.9,44718
14447,1,Train,29:07.3,462385
14455,1,Train,56:48.3,1089838
14516,1,Train,07:14.7,328835
14516,1,Train,56:01.1,577622
14516,1,Train,38:40.7,525781
14516,1,Train,19:01.2,896130
14516,1,Train,38:03.4,899446
14529,1,Train,21:56.7,187443
14529,1,Train,19:22.1,600521
14529,1,Train,58:41.2,759408
14548,1,Test,51:06.6,174695
14548,1,Test,51:44.4,683157
14548,1,Test,12:33.6,379031
14548,1,Test,54:03.4,1081513
14548,1,Test,23:14.3,931713
14548,1,Test,47:00.8,911624
14548,1,Test,47:00.2,491903
14548,1,Test,51:06.7,625180
14548,1,Test,06-04-2012 17:12,959551
14548,1,Test,51:07.4,774648
14548,1,Test,09:04.0,607183
14580,1,Train,44:12.7,417714
14580,1,Train,50:08.8,176802
14580,1,Train,28:29.2,802961
14581,1,Train,22:29.8,380609
14581,1,Train,29:33.6,529271
14607,1,Train,26:02.2,14836
14634,1,Train,25:19.5,551743
14634,1,Train,57:30.1,388832
14634,1,Train,33:57.8,1005200
14634,1,Train,32:57.3,753374
14679,1,Train,13:28.4,520460
14679,1,Train,37:56.6,586125
14679,1,Train,57:00.9,41195
14679,1,Train,47:20.7,148940
14715,1,Train,43:17.8,100232
14729,1,Train,02:24.6,273655
14729,1,Train,00:10.0,1109640
14742,1,Train,45:26.7,766786
14742,1,Train,47:43.3,900668
14742,1,Train,43:33.2,76546
14749,1,Train,56:48.0,866957
14776,1,Train,05:01.1,654219
14776,1,Train,03:20.1,796490
14776,1,Train,04:59.3,148024
14776,1,Train,05:02.3,314971
14776,1,Train,05:03.0,354223
14776,1,Train,04:58.5,908023
14783,1,Train,12:07.9,818293
14783,1,Train,23:51.6,775620
14783,1,Train,33:54.4,448439
14783,1,Train,45:16.9,46466
14783,1,Train,20:54.5,381542
14783,1,Train,01:59.5,696229
14783,1,Train,25:39.9,505893
14783,1,Train,02-04-2012 18:08,506012
14783,1,Train,10:59.4,10312
14787,1,Train,48:09.0,270083
14787,1,Train,03:49.6,1062046
14787,1,Train,03:48.4,287174
14787,1,Train,03:51.1,627373
14787,1,Train,51:15.9,613873
14787,1,Train,03:51.4,1022145
14787,1,Train,03:51.8,908323
14787,1,Train,35:13.3,186978
14787,1,Train,35:12.9,276159
14787,1,Train,35:13.6,33926
14787,1,Train,35:12.8,298100
14787,1,Train,35:14.8,269594
14787,1,Train,35:14.5,176147
14787,1,Train,35:14.5,912456
14787,1,Train,35:14.9,813793
14787,1,Train,35:12.6,1046834
14837,1,Train,13:15.7,263376
14837,1,Train,29:19.2,867876
14837,1,Train,05:51.6,490206
14840,1,Train,42:48.4,497088
14855,1,Train,24:54.3,884390
14855,1,Train,23:45.4,791313
14909,1,Train,55:57.6,547351
14909,1,Train,47:44.4,738335
14909,1,Train,49:05.7,475432
14909,1,Train,30:46.8,180104
14909,1,Train,38:34.5,302188
14909,1,Train,28:28.9,438471
14937,1,Train,28:56.1,38500
14937,1,Train,27:45.0,1047974
14937,1,Train,28:54.7,388365
14937,1,Train,28:56.4,876812
14937,1,Train,10:19.9,558666
14937,1,Train,28:56.0,1429
14937,1,Train,28:55.6,953529
14937,1,Train,26:15.0,551439
14937,1,Train,29:34.3,345353
14937,1,Train,23:09.5,176937
14937,1,Train,28:55.3,583924
15041,1,Train,54:07.9,531566
15041,1,Train,25:42.4,234276
15134,1,Train,27:47.1,199125
15137,1,Train,02:16.5,821801
15144,1,Train,31:30.2,74717
15164,1,Train,02:14.5,1096851
15164,1,Train,08:13.8,863376
15164,1,Train,55:47.3,1088403
15169,1,Test,34:16.4,79040
15169,1,Test,21:54.7,430627
15169,1,Test,35:37.8,1003155
15169,1,Test,19:18.1,340745
15169,1,Test,11:48.1,928684
15177,1,Train,17:42.2,624096
15177,1,Train,29:11.6,700680
15177,1,Train,24:55.6,749034
15177,1,Train,27:54.1,644723
15177,1,Train,18:39.6,663841
15209,1,Train,51:03.1,296978
15209,1,Train,57:05.3,157929
15209,1,Train,53:02.0,514549
15213,1,Train,19:21.7,547424
15213,1,Train,11:37.3,1074068
15213,1,Train,20:40.9,247301
15213,1,Train,46:23.8,701848
15213,1,Train,11:37.3,1042802
15213,1,Train,09:28.3,685148
15213,1,Train,11:37.4,1067077
15213,1,Train,51:40.3,42085
15232,1,Train,35:04.5,332740
15232,1,Train,38:44.6,871019
15253,1,Train,06:41.9,199097
15253,1,Train,08:35.9,211644
15253,1,Train,05:45.6,617401
15253,1,Train,05:17.0,34430
15253,1,Train,04:14.1,299249
15253,1,Train,02:07.9,614685
15256,1,Train,08:11.6,555081
15256,1,Train,47:58.6,406521
15256,1,Train,40:36.1,771894
15256,1,Train,49:49.4,401643
15256,1,Train,49:26.4,846961
15256,1,Train,45:03.5,175063
15256,1,Train,47:58.3,904305
15269,1,Train,26:14.0,11504
15272,1,Train,13:18.6,825433
15272,1,Train,43:19.5,1045840
15296,1,Train,47:26.5,922787
15296,1,Train,24:20.2,204917
15296,1,Train,16:29.6,331253
15296,1,Train,18:53.4,803194
15326,1,Train,34:44.8,264458
15326,1,Train,35:46.1,911013
15326,1,Train,35:45.6,752294
15326,1,Train,35:45.7,660967
15326,1,Train,35:45.5,824339
15329,1,Train,54:45.8,851038
15394,1,Train,54:12.1,869544
15394,1,Train,06:59.2,238734
15394,1,Train,39:20.1,382606
15394,1,Train,29:03.5,354336
15394,1,Train,18:34.9,485648
15394,1,Train,17:37.6,1017931
15430,1,Train,52:35.1,807656
15459,1,Train,54:21.4,501725
15459,1,Train,10:16.8,1091438
15459,1,Train,05:25.2,607341
15459,1,Train,28:06.2,484892
15459,1,Train,39:44.5,752430
15460,1,Train,33:33.3,378333
15473,1,Train,41:32.0,402135
15478,1,Train,53:15.3,284489
15478,1,Train,53:15.4,279795
15539,1,Train,55:07.4,253985
15551,1,Train,03:46.1,808863
15578,1,Train,27:29.2,198213
15578,1,Train,27:29.2,300745
15578,1,Train,27:29.0,866859
15578,1,Train,57:58.3,812531
15578,1,Train,27:29.4,282642
15618,1,Train,02:24.7,617448
15618,1,Train,14:48.3,884486
15618,1,Train,02:24.4,565974
15618,1,Train,58:54.9,1064125
15618,1,Train,02:26.2,923343
15618,1,Train,03:53.6,575873
15618,1,Train,02:24.0,652233
15618,1,Train,14:48.3,1062109
15618,1,Train,14:47.5,768039
15618,1,Train,02:26.0,269682
15618,1,Train,14:48.3,518070
15618,1,Train,02:26.1,639483
15618,1,Train,00:59.2,166967
15618,1,Train,14:46.1,511505
15618,1,Train,14:47.3,518069
15620,1,Train,27:07.0,1022096
15654,1,Train,39:10.3,80666
15682,1,Train,40:03.0,363586
15682,1,Train,40:02.9,1097847
15682,1,Train,39:03.0,178706
15685,1,Train,27:19.2,254025
15685,1,Train,25:57.4,107771
15698,1,Train,09:57.6,652725
15698,1,Train,58:10.1,508593
15698,1,Train,55:23.0,758262
15698,1,Train,57:21.7,385319
15698,1,Train,58:13.6,685092
15698,1,Train,56:58.7,260157
15698,1,Train,07:34.4,962233
15698,1,Train,11:49.8,226565
15698,1,Train,53:24.8,1104425
15698,1,Train,53:25.4,545861
15698,1,Train,53:24.8,296429
15725,1,Train,47:25.7,574927
15794,1,Train,20:12.1,54923
15794,1,Train,53:23.5,1007913
15794,1,Train,17:56.0,300435
15794,1,Train,50:52.2,189707
15814,1,Train,03:37.0,551231
15846,1,Train,10:41.6,842341
15846,1,Train,17:18.7,174007
15847,1,Test,46:58.4,743021
15847,1,Test,46:58.1,780222
15847,1,Test,36:59.4,930054
15847,1,Test,34:26.9,381691
15847,1,Test,16:25.1,490006
15847,1,Test,46:58.0,682450
15847,1,Test,52:09.3,212938
15917,1,Train,12:46.2,393185
15917,1,Train,15:13.5,39308
15917,1,Train,21:13.4,670092
15949,1,Train,15:13.8,279889
15951,1,Train,39:03.7,30448
15951,1,Train,36:03.6,847877
15995,1,Train,46:40.5,907954
15995,1,Train,57:02.2,899638
16038,1,Train,43:29.2,740034
16096,1,Train,02:22.7,872748
16096,1,Train,20:11.0,449175
16098,1,Train,00:23.0,919384
16098,1,Train,00:23.3,408516
16098,1,Train,00:22.8,486776
16098,1,Train,00:23.6,581404
16098,1,Train,00:27.7,108180
16098,1,Train,00:22.6,1045355
16098,1,Train,00:20.9,1027681
16098,1,Train,34:05.2,180401
16098,1,Train,00:27.4,234694
16098,1,Train,00:22.9,164303
16098,1,Train,00:21.2,584620
16098,1,Train,00:23.1,176320
16098,1,Train,00:23.2,1090965
16098,1,Train,00:22.1,500728
16098,1,Train,00:23.2,580576
16098,1,Train,00:26.7,268096
16098,1,Train,00:21.8,523123
16098,1,Train,00:25.7,780073
16098,1,Train,00:22.9,928135
16098,1,Train,00:22.7,143270
16098,1,Train,00:22.5,48064
16098,1,Train,00:22.8,280550
16098,1,Train,00:25.7,886132
16098,1,Train,00:22.9,1011473
16098,1,Train,00:26.5,778357
16098,1,Train,00:22.1,852822
16098,1,Train,00:25.7,262437
16098,1,Train,00:26.8,789611
16098,1,Train,00:27.4,386683
16098,1,Train,00:26.1,855212
16098,1,Train,00:24.4,392697
16098,1,Train,00:24.9,272665
16098,1,Train,00:25.5,476536
16098,1,Train,53:24.3,743530
16098,1,Train,00:20.7,1102814
16098,1,Train,00:21.5,811624
16098,1,Train,00:25.7,881325
16098,1,Train,00:21.1,490529
16098,1,Train,00:22.5,264347
16098,1,Train,00:23.1,470617
16098,1,Train,00:22.5,37137
16098,1,Train,00:22.8,793184
16098,1,Train,00:25.7,200287
16098,1,Train,00:21.1,468908
16098,1,Train,00:22.9,927768
16099,1,Train,26:07.2,1037356
16099,1,Train,16:43.6,73722
16099,1,Train,16:44.0,1113701
16099,1,Train,22-04-2012 09:28,35812
16099,1,Train,28:42.9,758256
16099,1,Train,16:43.5,526590
16099,1,Train,33:21.2,1063155
16099,1,Train,28:42.9,900853
16099,1,Train,31:24.5,301138
16099,1,Train,30:44.0,313615
16099,1,Train,10:33.6,275340
16099,1,Train,16:44.2,296007
16099,1,Train,14:54.6,171987
16119,1,Train,53:24.0,450326
16128,1,Train,11:32.0,61490
16140,1,Train,10:32.7,149512
16140,1,Train,07:02.2,508083
16250,1,Train,54:44.2,54506
16250,1,Train,56:18.6,820820
16266,1,Train,39:23.6,774625
16266,1,Train,10:36.4,815061
16277,1,Train,28:56.1,96338
16277,1,Train,51:19.1,458831
16277,1,Train,47:36.5,1055165
16311,1,Train,59:51.4,954841
16410,1,Train,29:39.2,434484
16410,1,Train,27:50.3,328242
16410,1,Train,00:11.7,627676
16410,1,Train,25:22.8,530304
16410,1,Train,00:11.0,571396
16410,1,Train,29:40.4,28417
16410,1,Train,57:41.3,1043426
16410,1,Train,33:59.6,245056
16410,1,Train,04:35.0,962666
16410,1,Train,29:37.6,611524
16410,1,Train,00:11.2,871138
16410,1,Train,29:36.5,1009322
16416,1,Train,31:54.4,497100
16459,1,Train,46:45.2,473652
16459,1,Train,44:27.5,926516
16476,1,Train,22:09.4,1095682
16476,1,Train,17:17.8,922392
16476,1,Train,19:25.2,627297
16476,1,Train,16:06.9,330697
16484,1,Train,21:52.8,522858
16484,1,Train,21:51.9,851618
16484,1,Train,21:51.4,58067
16484,1,Train,19:14.1,1072950
16484,1,Train,19:32.4,161670
16488,1,Train,14:44.2,1101359
16501,1,Train,52:07.2,608947
16501,1,Train,53:58.4,1101552
16512,1,Train,07:51.9,529959
16526,1,Train,00:08.9,383265
16526,1,Train,39:40.7,848108
16526,1,Train,51:13.7,674485
16538,1,Train,53:20.8,294170
16560,1,Train,00:21.3,310838
16601,1,Train,30:57.3,748109
16611,1,Train,08:18.5,563185
16611,1,Train,08:59.9,582076
16611,1,Train,08:59.7,72315
16611,1,Train,08:59.6,911624
16611,1,Train,09:00.0,775687
16611,1,Train,39:00.2,175819
16611,1,Train,39:49.6,625180
16611,1,Train,08:59.8,274467
16611,1,Train,37:55.5,263754
16611,1,Train,08:59.4,774648
16611,1,Train,39:50.0,924867
16621,1,Train,15:38.2,919384
16621,1,Train,15:35.6,246599
16621,1,Train,15:37.0,243595
16621,1,Train,15:39.1,460224
16621,1,Train,15:42.5,187358
16621,1,Train,15:36.9,98665
16621,1,Train,15:35.3,634845
16621,1,Train,15:42.4,15522
16621,1,Train,15:36.9,65413
16621,1,Train,15:36.5,1043894
16621,1,Train,15:36.9,500808
16621,1,Train,15:35.6,514116
16621,1,Train,15:40.4,246611
16621,1,Train,15:35.3,246235
16621,1,Train,15:36.3,649876
16621,1,Train,15:38.2,626111
16621,1,Train,15:42.7,234872
16621,1,Train,15:40.0,1090965
16621,1,Train,15:37.1,611586
16621,1,Train,15:42.5,159979
16621,1,Train,15:35.6,854896
16621,1,Train,15:38.0,696406
16621,1,Train,15:42.4,867160
16621,1,Train,15:40.6,317490
16621,1,Train,15:40.1,843311
16621,1,Train,15:38.0,814750
16621,1,Train,15:40.1,305920
16621,1,Train,15:42.4,854442
16621,1,Train,15:37.9,522256
16621,1,Train,15:35.7,363463
16621,1,Train,15:37.7,178340
16621,1,Train,15:36.8,130364
16621,1,Train,15:36.3,1036760
16621,1,Train,15:42.2,962717
16621,1,Train,15:41.9,1014772
16621,1,Train,15:35.6,843429
16621,1,Train,15:39.7,585423
16621,1,Train,15:37.0,196188
16621,1,Train,15:37.3,855212
16621,1,Train,15:37.8,912782
16621,1,Train,15:39.9,17474
16621,1,Train,15:42.4,866137
16621,1,Train,15:41.0,197452
16621,1,Train,15:40.2,1024499
16621,1,Train,15:42.8,809317
16621,1,Train,15:42.3,811624
16621,1,Train,15:35.5,637027
16621,1,Train,15:37.4,276033
16621,1,Train,15:40.4,741664
16621,1,Train,15:42.8,750721
16621,1,Train,15:36.2,972229
16621,1,Train,15:40.6,470617
16621,1,Train,15:39.2,547649
16621,1,Train,15:40.7,771770
16621,1,Train,15:36.4,793184
16621,1,Train,15:35.6,571355
16621,1,Train,15:40.7,209532
16621,1,Train,15:38.0,468908
16621,1,Train,15:37.6,171869
16630,1,Train,56:12.2,996986
16637,1,Train,07:03.7,1072009
16637,1,Train,09:16.1,489205
16637,1,Train,43:57.2,764780
16637,1,Train,27:46.3,1042783
16645,1,Train,20:15.3,253373
16645,1,Train,33:38.2,617988
16645,1,Train,25:26.3,223641
16725,1,Train,42:07.6,570223
16745,1,Train,49:44.7,338225
16745,1,Train,49:39.0,824372
16745,1,Train,49:37.6,498627
16745,1,Train,49:41.8,843123
16745,1,Train,49:41.5,543658
16745,1,Train,49:43.2,398606
16745,1,Train,49:38.7,896236
16745,1,Train,49:38.5,1008998
16745,1,Train,38:37.6,1046311
16745,1,Train,49:39.3,1115633
16745,1,Train,49:42.3,823303
16745,1,Train,49:39.7,578738
16745,1,Train,49:45.2,11512
16745,1,Train,49:43.6,315633
16745,1,Train,49:36.4,787926
16745,1,Train,49:44.7,372747
16745,1,Train,49:44.4,242911
16745,1,Train,49:44.4,1008529
16745,1,Train,49:43.9,385960
16745,1,Train,49:43.6,166202
16745,1,Train,49:41.4,6469
16745,1,Train,49:44.0,38508
16745,1,Train,49:44.7,470081
16745,1,Train,49:41.2,761888
16745,1,Train,49:43.5,798517
16745,1,Train,49:44.8,15239
16745,1,Train,49:43.2,1044037
16745,1,Train,49:40.9,240451
16745,1,Train,49:36.1,1029992
16745,1,Train,42:40.7,11464
16745,1,Train,49:43.8,641699
16745,1,Train,49:37.9,562446
16745,1,Train,49:41.8,198602
16745,1,Train,49:42.7,106553
16745,1,Train,49:44.7,262745
16745,1,Train,49:43.6,1060342
16745,1,Train,49:44.2,498654
16745,1,Train,49:41.4,271322
16745,1,Train,49:38.7,298821
16745,1,Train,49:40.8,571346
16745,1,Train,49:45.2,874405
16745,1,Train,49:43.1,1010130
16745,1,Train,49:43.9,920093
16745,1,Train,49:37.1,877656
16745,1,Train,49:41.7,582555
16745,1,Train,42:40.7,1101082
16745,1,Train,49:38.3,283683
16745,1,Train,49:42.2,311514
16745,1,Train,49:41.9,597875
16745,1,Train,49:43.8,180239
16745,1,Train,49:44.6,814293
16745,1,Train,49:41.8,773088
16745,1,Train,49:42.2,242910
16745,1,Train,42:40.3,798755
16745,1,Train,42:40.5,462415
16745,1,Train,49:41.7,1091035
16745,1,Train,42:40.6,198578
16745,1,Train,49:44.6,365727
16745,1,Train,49:45.1,401362
16745,1,Train,49:38.8,24726
16745,1,Train,49:38.2,10765
16745,1,Train,49:36.6,498610
16745,1,Train,49:43.6,498612
16745,1,Train,49:36.0,843371
16745,1,Train,49:39.9,14397
16745,1,Train,49:43.7,25609
16745,1,Train,49:38.3,903833
16745,1,Train,42:40.7,884150
16745,1,Train,49:44.2,198611
16745,1,Train,49:40.0,144811
16745,1,Train,49:41.1,235030
16745,1,Train,49:39.5,843148
16745,1,Train,49:40.8,1043592
16745,1,Train,42:38.8,498648
16745,1,Train,49:43.5,1056999
16745,1,Train,49:44.2,574973
16745,1,Train,42:40.3,16035
16745,1,Train,49:43.6,543622
16745,1,Train,49:42.3,770545
16761,1,Train,26:31.4,1005790
16761,1,Train,35:24.5,335678
16770,1,Train,40:05.2,474190
16770,1,Train,14:14.5,229052
16770,1,Train,33:19.3,600788
16770,1,Train,29:14.8,149485
16773,1,Train,03:19.3,1097165
16786,1,Train,09:40.8,788340
16786,1,Train,41:13.9,667928
16786,1,Train,47:14.2,492267
16809,1,Train,57:06.1,494967
16809,1,Train,57:06.2,13654
16809,1,Train,57:06.3,849878
16834,1,Train,51:46.9,372747
16834,1,Train,28:43.5,566627
16834,1,Train,51:48.2,498627
16834,1,Train,30:00.7,577583
16834,1,Train,28:45.8,158628
16834,1,Train,51:48.5,540202
16834,1,Train,06:56.4,264319
16834,1,Train,14:52.6,686387
16834,1,Train,51:47.7,668709
16834,1,Train,14:55.2,920093
16834,1,Train,32:57.3,1044038
16834,1,Train,32:55.0,923363
16834,1,Train,14:58.1,15752
16834,1,Train,06:58.8,883489
16834,1,Train,51:49.7,872893
16834,1,Train,06:58.2,874406
16834,1,Train,07:00.6,284246
16834,1,Train,51:44.9,823303
16834,1,Train,51:47.5,396337
16834,1,Train,51:45.2,578738
16834,1,Train,51:48.3,315633
16834,1,Train,51:46.1,787926
16834,1,Train,51:46.9,498613
16834,1,Train,51:48.6,242911
16834,1,Train,28:45.3,470082
16834,1,Train,51:46.2,166202
16834,1,Train,51:47.3,6469
16834,1,Train,28:45.1,470081
16834,1,Train,51:49.7,1050701
16834,1,Train,51:45.7,1029992
16834,1,Train,51:49.5,302221
16834,1,Train,14:58.3,562446
16834,1,Train,51:44.0,198602
16834,1,Train,51:45.7,106553
16834,1,Train,51:46.2,271322
16834,1,Train,51:48.6,298821
16834,1,Train,51:46.0,874405
16834,1,Train,51:48.8,1010130
16834,1,Train,51:46.8,283683
16834,1,Train,51:48.5,180239
16834,1,Train,51:49.6,814293
16834,1,Train,51:47.0,822649
16834,1,Train,32:56.6,1044036
16834,1,Train,14:53.2,401362
16834,1,Train,28:45.1,470080
16834,1,Train,14:54.1,10765
16834,1,Train,28:45.2,198604
16834,1,Train,51:46.7,911515
16834,1,Train,14:53.5,895969
16834,1,Train,51:46.1,543207
16834,1,Train,51:44.8,498612
16834,1,Train,51:46.2,843371
16834,1,Train,28:44.5,885212
16834,1,Train,14:54.5,25609
16834,1,Train,51:45.1,903833
16834,1,Train,51:45.9,614541
16834,1,Train,28:45.3,176264
16834,1,Train,14:59.1,15239
16834,1,Train,14:55.9,798563
16834,1,Train,51:45.2,574973
16834,1,Train,28:44.6,664033
16844,1,Test,17:25.0,174264
16844,1,Test,26:40.5,1025603
16877,1,Train,49:55.1,948672
16877,1,Train,48:13.3,251828
16951,1,Train,48:02.3,270049
16954,1,Train,51:59.0,792486
16954,1,Train,15:53.0,922202
16977,1,Train,44:21.8,559518
16977,1,Train,49:12.2,480269
16977,1,Train,25:50.9,388558
16977,1,Train,30:38.0,746989
17002,1,Train,20:59.6,838649
17002,1,Train,08:19.9,363284
17002,1,Train,30:12.2,674789
17028,1,Train,49:57.0,739005
17028,1,Train,08:22.5,956710
17028,1,Train,46:54.0,10793
17028,1,Train,36:26.7,82049
17028,1,Train,59:37.9,798134
17028,1,Train,05:38.6,603090
17028,1,Train,18:31.0,1060102
17109,1,Train,36:45.3,465462
17109,1,Train,51:08.6,911820
17109,1,Train,58:06.8,578426
17120,1,Train,51:05.5,600500
17120,1,Train,32:52.6,574002
17132,1,Train,55:00.6,474180
17132,1,Train,04:40.3,1005321
17168,1,Train,29:27.7,276003
17178,1,Train,44:32.8,345329
17254,1,Train,53:12.4,501750
17254,1,Train,23:09.6,1096165
17254,1,Train,35:28.7,1054143
17254,1,Train,50:46.5,939501
17254,1,Train,09:47.5,542506
17254,1,Train,32:37.6,266111
17254,1,Train,49:02.7,1027910
17255,1,Train,25:06.9,948205
17317,1,Train,54:37.4,908549
17317,1,Train,29:00.2,811921
17317,1,Train,57:02.9,876870
17317,1,Train,38:16.8,512682
17317,1,Train,44:06.9,237778
17317,1,Train,50:33.6,615754
17317,1,Train,35:54.9,233756
17317,1,Train,56:25.5,639811
17326,1,Train,21:51.2,530713
17326,1,Train,38:48.2,970086
17326,1,Train,23:31.9,637025
17326,1,Train,01:42.5,614228
17326,1,Train,30:33.6,459806
17326,1,Train,33:02.4,14863
17326,1,Train,24:45.0,130364
17326,1,Train,20:20.7,24960
17326,1,Train,27:59.9,504661
17326,1,Train,25:40.8,576761
17343,1,Train,36:39.4,82025
17483,1,Train,58:15.7,879563
17496,1,Train,33:51.4,634389
17496,1,Train,48:43.9,736357
17496,1,Train,57:57.0,917697
17509,1,Train,10:06.7,316222
17523,1,Train,32:07.3,691160
17523,1,Train,42:48.6,751034
17523,1,Train,55:16.9,255115
17523,1,Train,14:30.7,37299
17523,1,Train,58:51.2,11160
17523,1,Train,20:08.0,1007797
17523,1,Train,58:50.7,675646
17523,1,Train,35:30.9,1095737
17523,1,Train,58:50.2,277583
17523,1,Train,33:16.7,884713
17523,1,Train,57:10.7,149249
17523,1,Train,13:17.0,26316
17523,1,Train,15:43.6,37301
17523,1,Train,13:05.2,626268
17533,1,Train,27:48.6,148678
17533,1,Train,12:26.3,644555
17533,1,Train,26:35.7,463233
17533,1,Train,31:48.5,882886
17533,1,Train,34:43.4,1089093
17533,1,Train,26:33.7,642707
17533,1,Train,34:43.6,753981
17533,1,Train,34:43.1,639471
17533,1,Train,12:26.0,342941
17533,1,Train,34:43.1,1030281
17533,1,Train,34:43.1,867570
17533,1,Train,12:26.0,44578
17533,1,Train,34:43.4,568728
17533,1,Train,34:43.3,228515
17533,1,Train,34:43.3,81144
17533,1,Train,34:43.7,1011554
17534,1,Train,45:50.8,1030683
17534,1,Train,49:17.9,209025
17540,1,Train,24:05.9,517726
17540,1,Train,02:48.9,308591
17540,1,Train,33:09.9,863700
17540,1,Train,10:07.3,770723
17540,1,Train,30:26.5,26088
17540,1,Train,54:18.0,1073332
17540,1,Train,51:13.8,617747
17540,1,Train,21:18.2,930500
17540,1,Train,23:09.8,742024
17540,1,Train,51:49.2,470113
17540,1,Train,32:50.4,319852
17575,1,Train,09:05.1,717123
17607,1,Train,51:38.5,950158
17607,1,Train,47:56.3,645333
17607,1,Train,27:50.7,645332
17607,1,Train,19:08.0,81917
17607,1,Train,54:14.8,1067570
17607,1,Train,30:47.5,972842
17607,1,Train,45:51.1,975096
17607,1,Train,24:56.1,856361
17607,1,Train,44:31.6,584636
17607,1,Train,21:55.2,870414
17607,1,Train,28:59.7,661326
17611,1,Train,24:55.4,1003094
17611,1,Train,34:52.8,27642
17611,1,Train,22:09.2,161767
17617,1,Train,19:13.9,830150
17663,1,Train,30:23.9,68390
17711,1,Train,24:32.2,563045
17711,1,Train,24:31.7,34497
17711,1,Train,24:31.5,262552
17711,1,Train,24:32.1,564796
17711,1,Train,24:31.0,863964
17711,1,Train,22:16.7,948906
17734,1,Train,29:04.5,830774
17734,1,Train,02:51.0,647821
17734,1,Train,38:15.6,506153
17881,1,Train,16:17.5,258790
17881,1,Train,03:56.1,495644
17881,1,Train,43:08.6,875118
17881,1,Train,53:14.6,639761
17894,1,Train,49:08.9,189832
17996,1,Train,44:55.3,82037
17996,1,Train,44:55.8,871073
17996,1,Train,43:18.7,834748
18012,1,Train,49:51.7,385563
18017,1,Train,46:54.5,287853
18063,1,Train,18:32.7,86654
18063,1,Train,18:33.4,458231
18063,1,Train,18:32.9,883846
18063,1,Train,18:30.7,1062165
18063,1,Train,18:31.8,878029
18063,1,Train,18:32.6,970013
18063,1,Train,18:32.5,761436
18063,1,Train,18:31.2,535614
18063,1,Train,18:32.7,788488
18063,1,Train,18:33.8,314729
18063,1,Train,18:32.9,525108
18079,1,Train,41:28.6,222654
